,Product,Minimum,Maximum,Average,Date
66,Tomato Small(Local) KG,28.0,32.0,30.0,2014-11-01
67,Turnip A KG,45.0,50.0,48.0,2014-11-01
68,Water Melon(Green) KG,45.0,50.0,48.0,2014-11-01
69,Yam KG,45.0,50.0,48.0,2014-11-01
0,Apple(Jholey) KG,120.0,130.0,125.0,2014-11-02
1,Arum KG,32.0,35.0,34.0,2014-11-02
2,Bamboo Shoot KG,70.0,80.0,77.0,2014-11-02
3,Banana Per Dozen,60.0,65.0,63.0,2014-11-02
4,Barela KG,16.0,20.0,18.0,2014-11-02
5,Bitter Gourd KG,75.0,80.0,78.0,2014-11-02
6,Bottle Gourd KG,40.0,45.0,43.0,2014-11-02
7,Brd Leaf Mustard KG,50.0,60.0,55.0,2014-11-02
8,Brinjal Long KG,25.0,30.0,28.0,2014-11-02
9,Brinjal Round KG,30.0,35.0,33.0,2014-11-02
10,Brocauli KG,100.0,110.0,105.0,2014-11-02
11,Cabbage(Local) KG,16.0,20.0,18.0,2014-11-02
12,Capsicum KG,80.0,90.0,83.0,2014-11-02
13,Carrot(Local) KG,70.0,75.0,73.0,2014-11-02
14,Cauli Local KG,25.0,35.0,29.0,2014-11-02
15,Chilli Dry KG,180.0,190.0,187.0,2014-11-02
16,Chilli Green KG,70.0,80.0,77.0,2014-11-02
17,Christophine KG,8.0,10.0,9.0,2014-11-02
18,Clive Dry KG,110.0,120.0,117.0,2014-11-02
19,Clive Green KG,90.0,120.0,107.0,2014-11-02
20,Coriander Green KG,40.0,50.0,47.0,2014-11-02
21,Cow pea(Long) KG,70.0,80.0,75.0,2014-11-02
22,Cress Leaf KG,80.0,90.0,87.0,2014-11-02
23,Cucumber(Local) KG,25.0,30.0,28.0,2014-11-02
24,Fennel Leaf KG,90.0,100.0,97.0,2014-11-02
25,Fenugreek Leaf KG,80.0,90.0,87.0,2014-11-02
26,Fish Fresh KG,220.0,230.0,227.0,2014-11-02
27,French Bean(Local) KG,55.0,60.0,58.0,2014-11-02
28,Garlic Dry Chinese KG,118.0,120.0,119.0,2014-11-02
29,Garlic Dry Nepali KG,80.0,90.0,87.0,2014-11-02
30,Garlic Green KG,80.0,90.0,87.0,2014-11-02
31,Ginger KG,75.0,80.0,78.0,2014-11-02
32,Green Peas KG,80.0,90.0,85.0,2014-11-02
33,Guava KG,35.0,40.0,38.0,2014-11-02
34,Gundruk KG,190.0,200.0,195.0,2014-11-02
35,Lettuce KG,80.0,90.0,87.0,2014-11-02
36,Lime KG,400.0,500.0,467.0,2014-11-02
37,Mint KG,140.0,150.0,145.0,2014-11-02
38,Mombin KG,28.0,30.0,29.0,2014-11-02
39,Mushroom(Kanya) KG,120.0,140.0,128.0,2014-11-02
40,Mustard Leaf KG,40.0,45.0,43.0,2014-11-02
41,Neuro KG,60.0,70.0,65.0,2014-11-02
42,Okara KG,80.0,90.0,85.0,2014-11-02
43,Onion Dry (Indian) KG,44.0,45.0,45.0,2014-11-02
44,Onion Green KG,40.0,45.0,43.0,2014-11-02
45,Orange(Nepali) KG,50.0,55.0,53.0,2014-11-02
46,Papaya(Nepali) KG,55.0,60.0,58.0,2014-11-02
47,Pear(Local) KG,180.0,190.0,185.0,2014-11-02
48,Pineapple 1 Pc,80.0,90.0,85.0,2014-11-02
49,Pointed Gourd(Local) KG,40.0,45.0,43.0,2014-11-02
50,Pomegranate KG,230.0,240.0,235.0,2014-11-02
51,Potato Red KG,50.0,52.0,51.0,2014-11-02
52,Potato White KG,38.0,46.0,43.0,2014-11-02
53,Pumpkin KG,24.0,30.0,27.0,2014-11-02
54,Raddish White(Local) KG,20.0,25.0,23.0,2014-11-02
55,Red Cabbbage KG,90.0,100.0,95.0,2014-11-02
56,Smooth Gourd KG,60.0,70.0,67.0,2014-11-02
57,Soyabean Green KG,65.0,70.0,68.0,2014-11-02
58,Spinach Leaf KG,80.0,90.0,87.0,2014-11-02
59,Squash(Long) KG,30.0,40.0,35.0,2014-11-02
60,Sugarcane Per Piece,60.0,70.0,65.0,2014-11-02
61,Sweet Orange KG,80.0,90.0,85.0,2014-11-02
62,Sweet Potato KG,30.0,35.0,33.0,2014-11-02
63,Sword Bean KG,40.0,42.0,41.0,2014-11-02
64,Tamarind KG,90.0,100.0,97.0,2014-11-02
65,Tofu KG,60.0,70.0,65.0,2014-11-02
66,Tomato Big(Nepali) KG,40.0,50.0,45.0,2014-11-02
67,Tomato Small(Local) KG,26.0,30.0,28.0,2014-11-02
68,Turnip A KG,45.0,50.0,48.0,2014-11-02
69,Water Melon(Green) KG,45.0,50.0,48.0,2014-11-02
70,Yam KG,45.0,50.0,48.0,2014-11-02
0,Apple(Jholey) KG,100.0,120.0,110.0,2014-11-03
1,Arum KG,30.0,35.0,33.0,2014-11-03
2,Bamboo Shoot KG,70.0,80.0,77.0,2014-11-03
3,Banana Per Dozen,55.0,60.0,58.0,2014-11-03
4,Barela KG,24.0,26.0,25.0,2014-11-03
5,Bitter Gourd KG,60.0,70.0,67.0,2014-11-03
6,Bottle Gourd KG,40.0,45.0,43.0,2014-11-03
7,Brd Leaf Mustard KG,40.0,45.0,43.0,2014-11-03
8,Brinjal Long KG,25.0,30.0,28.0,2014-11-03
9,Brocauli KG,100.0,110.0,107.0,2014-11-03
10,Cabbage(Local) KG,25.0,30.0,28.0,2014-11-03
11,Capsicum KG,80.0,90.0,87.0,2014-11-03
12,Carrot(Local) KG,80.0,90.0,87.0,2014-11-03
13,Cauli Local KG,35.0,45.0,40.0,2014-11-03
14,Chilli Dry KG,180.0,190.0,187.0,2014-11-03
15,Chilli Green KG,70.0,80.0,77.0,2014-11-03
16,Christophine KG,12.0,16.0,14.0,2014-11-03
17,Clive Dry KG,110.0,120.0,117.0,2014-11-03
18,Clive Green KG,90.0,100.0,97.0,2014-11-03
19,Coriander Green KG,60.0,70.0,67.0,2014-11-03
20,Cow pea(Long) KG,50.0,60.0,56.0,2014-11-03
21,Cress Leaf KG,80.0,90.0,87.0,2014-11-03
22,Cucumber(Local) KG,25.0,30.0,28.0,2014-11-03
23,Fennel Leaf KG,80.0,90.0,87.0,2014-11-03
24,Fenugreek Leaf KG,80.0,90.0,87.0,2014-11-03
25,Fish Fresh KG,220.0,230.0,227.0,2014-11-03
26,French Bean(Local) KG,50.0,55.0,53.0,2014-11-03
27,Garlic Dry Chinese KG,115.0,120.0,117.0,2014-11-03
28,Garlic Dry Nepali KG,80.0,90.0,87.0,2014-11-03
29,Garlic Green KG,90.0,100.0,97.0,2014-11-03
30,Ginger KG,75.0,80.0,78.0,2014-11-03
31,Green Peas KG,75.0,80.0,78.0,2014-11-03
32,Guava KG,25.0,30.0,28.0,2014-11-03
33,Lettuce KG,80.0,90.0,87.0,2014-11-03
34,Lime KG,400.0,500.0,467.0,2014-11-03
35,Mint KG,140.0,150.0,145.0,2014-11-03
36,Mombin KG,28.0,30.0,29.0,2014-11-03
37,Mushroom(Kanya) KG,110.0,120.0,117.0,2014-11-03
38,Mustard Leaf KG,45.0,50.0,48.0,2014-11-03
39,Neuro KG,40.0,50.0,47.0,2014-11-03
40,Okara KG,60.0,70.0,67.0,2014-11-03
41,Onion Dry (Indian) KG,41.0,43.0,42.0,2014-11-03
42,Onion Green KG,55.0,60.0,58.0,2014-11-03
43,Orange(Nepali) KG,50.0,55.0,53.0,2014-11-03
44,Papaya(Nepali) KG,55.0,60.0,58.0,2014-11-03
45,Pear(Local) KG,180.0,190.0,185.0,2014-11-03
46,Pineapple 1 Pc,80.0,90.0,85.0,2014-11-03
47,Pointed Gourd(Local) KG,45.0,50.0,48.0,2014-11-03
48,Pomegranate KG,220.0,240.0,230.0,2014-11-03
49,Potato Red KG,45.0,50.0,47.0,2014-11-03
50,Potato White KG,45.0,48.0,46.0,2014-11-03
51,Pumpkin KG,18.0,20.0,19.0,2014-11-03
52,Raddish White(Local) KG,20.0,25.0,23.0,2014-11-03
53,Red Cabbbage KG,90.0,100.0,95.0,2014-11-03
54,Smooth Gourd KG,55.0,60.0,58.0,2014-11-03
55,Soyabean Green KG,45.0,50.0,48.0,2014-11-03
56,Spinach Leaf KG,80.0,90.0,87.0,2014-11-03
57,Squash(Long) KG,40.0,45.0,42.0,2014-11-03
58,Sweet Orange KG,80.0,90.0,85.0,2014-11-03
59,Sweet Potato KG,28.0,30.0,29.0,2014-11-03
60,Sword Bean KG,65.0,70.0,68.0,2014-11-03
61,Tamarind KG,90.0,100.0,97.0,2014-11-03
62,Tofu KG,60.0,70.0,65.0,2014-11-03
63,Tomato Big(Nepali) KG,25.0,30.0,27.0,2014-11-03
64,Tomato Small(Local) KG,28.0,32.0,30.0,2014-11-03
65,Turnip A KG,45.0,50.0,48.0,2014-11-03
66,Water Melon(Green) KG,45.0,50.0,48.0,2014-11-03
67,Yam KG,40.0,45.0,42.0,2014-11-03
0,Apple(Jholey) KG,100.0,120.0,110.0,2014-11-04
1,Arum KG,30.0,35.0,33.0,2014-11-04
2,Bamboo Shoot KG,70.0,80.0,77.0,2014-11-04
3,Banana Per Dozen,55.0,60.0,58.0,2014-11-04
4,Barela KG,20.0,25.0,23.0,2014-11-04
5,Bitter Gourd KG,70.0,80.0,75.0,2014-11-04
6,Bottle Gourd KG,40.0,45.0,43.0,2014-11-04
7,Brd Leaf Mustard KG,40.0,45.0,43.0,2014-11-04
8,Brinjal Long KG,25.0,30.0,28.0,2014-11-04
9,Brocauli KG,100.0,110.0,107.0,2014-11-04
10,Cabbage(Local) KG,26.0,30.0,29.0,2014-11-04
11,Capsicum KG,65.0,70.0,68.0,2014-11-04
12,Carrot(Local) KG,80.0,90.0,87.0,2014-11-04
13,Cauli Local KG,35.0,45.0,40.0,2014-11-04
14,Chilli Dry KG,180.0,190.0,187.0,2014-11-04
15,Chilli Green KG,80.0,90.0,87.0,2014-11-04
16,Christophine KG,10.0,14.0,12.0,2014-11-04
17,Clive Dry KG,110.0,120.0,117.0,2014-11-04
18,Clive Green KG,90.0,100.0,95.0,2014-11-04
19,Coriander Green KG,80.0,90.0,87.0,2014-11-04
20,Cow pea(Long) KG,75.0,80.0,78.0,2014-11-04
21,Cress Leaf KG,80.0,90.0,87.0,2014-11-04
22,Cucumber(Local) KG,25.0,30.0,28.0,2014-11-04
23,Fennel Leaf KG,80.0,90.0,87.0,2014-11-04
24,Fenugreek Leaf KG,80.0,90.0,87.0,2014-11-04
25,Fish Fresh KG,220.0,230.0,227.0,2014-11-04
26,French Bean(Local) KG,50.0,55.0,53.0,2014-11-04
27,Garlic Dry Chinese KG,115.0,120.0,117.0,2014-11-04
28,Garlic Dry Nepali KG,80.0,90.0,87.0,2014-11-04
29,Garlic Green KG,80.0,90.0,87.0,2014-11-04
30,Ginger KG,75.0,80.0,78.0,2014-11-04
31,Green Peas KG,70.0,80.0,73.0,2014-11-04
32,Guava KG,25.0,30.0,28.0,2014-11-04
33,Gundruk KG,190.0,200.0,195.0,2014-11-04
34,Lettuce KG,80.0,90.0,87.0,2014-11-04
35,Lime KG,400.0,500.0,467.0,2014-11-04
36,Mint KG,140.0,150.0,145.0,2014-11-04
37,Mombin KG,28.0,30.0,29.0,2014-11-04
38,Mushroom(Kanya) KG,120.0,130.0,127.0,2014-11-04
39,Mustard Leaf KG,40.0,45.0,43.0,2014-11-04
40,Okara KG,65.0,70.0,68.0,2014-11-04
41,Onion Dry (Indian) KG,42.0,44.0,43.0,2014-11-04
42,Onion Green KG,60.0,70.0,67.0,2014-11-04
43,Orange(Nepali) KG,45.0,55.0,50.0,2014-11-04
44,Papaya(Nepali) KG,55.0,60.0,58.0,2014-11-04
45,Pear(Local) KG,180.0,190.0,185.0,2014-11-04
46,Pineapple 1 Pc,80.0,90.0,85.0,2014-11-04
47,Pointed Gourd(Local) KG,45.0,50.0,47.0,2014-11-04
48,Pomegranate KG,230.0,240.0,235.0,2014-11-04
49,Potato Red KG,45.0,50.0,47.0,2014-11-04
50,Potato White KG,45.0,48.0,46.0,2014-11-04
51,Pumpkin KG,18.0,20.0,19.0,2014-11-04
52,Raddish White(Local) KG,20.0,25.0,23.0,2014-11-04
53,Red Cabbbage KG,90.0,100.0,95.0,2014-11-04
54,Smooth Gourd KG,50.0,60.0,57.0,2014-11-04
55,Soyabean Green KG,40.0,45.0,43.0,2014-11-04
56,Spinach Leaf KG,80.0,90.0,87.0,2014-11-04
57,Squash(Long) KG,35.0,40.0,38.0,2014-11-04
58,Sugarcane Per Piece,60.0,70.0,65.0,2014-11-04
59,Sweet Orange KG,80.0,90.0,85.0,2014-11-04
60,Sweet Potato KG,25.0,30.0,28.0,2014-11-04
61,Sword Bean KG,65.0,70.0,68.0,2014-11-04
62,Tamarind KG,90.0,100.0,97.0,2014-11-04
63,Tofu KG,60.0,70.0,65.0,2014-11-04
64,Tomato Big(Nepali) KG,30.0,32.0,31.0,2014-11-04
65,Tomato Small(Local) KG,30.0,36.0,34.0,2014-11-04
66,Turnip A KG,45.0,50.0,48.0,2014-11-04
67,Water Melon(Green) KG,50.0,55.0,53.0,2014-11-04
68,Yam KG,40.0,45.0,43.0,2014-11-04
0,Apple(Jholey) KG,110.0,120.0,117.0,2014-11-05
1,Arum KG,30.0,35.0,33.0,2014-11-05
2,Bamboo Shoot KG,70.0,80.0,77.0,2014-11-05
3,Banana Per Dozen,55.0,60.0,58.0,2014-11-05
4,Barela KG,20.0,25.0,23.0,2014-11-05
5,Bitter Gourd KG,80.0,90.0,87.0,2014-11-05
6,Bottle Gourd KG,45.0,50.0,48.0,2014-11-05
7,Brd Leaf Mustard KG,40.0,45.0,43.0,2014-11-05
8,Brinjal Long KG,30.0,35.0,33.0,2014-11-05
9,Brocauli KG,90.0,100.0,97.0,2014-11-05
10,Cabbage(Local) KG,20.0,24.0,22.0,2014-11-05
11,Capsicum KG,70.0,80.0,77.0,2014-11-05
12,Carrot(Local) KG,90.0,100.0,97.0,2014-11-05
13,Cauli Local KG,30.0,40.0,36.0,2014-11-05
14,Chilli Dry KG,180.0,190.0,187.0,2014-11-05
15,Chilli Green KG,70.0,80.0,77.0,2014-11-05
16,Christophine KG,12.0,16.0,15.0,2014-11-05
17,Clive Dry KG,110.0,120.0,117.0,2014-11-05
18,Clive Green KG,90.0,100.0,95.0,2014-11-05
19,Coriander Green KG,60.0,70.0,67.0,2014-11-05
20,Cow pea(Long) KG,70.0,80.0,76.0,2014-11-05
21,Cress Leaf KG,80.0,90.0,87.0,2014-11-05
22,Cucumber(Local) KG,25.0,30.0,28.0,2014-11-05
23,Fennel Leaf KG,80.0,90.0,87.0,2014-11-05
24,Fenugreek Leaf KG,80.0,90.0,87.0,2014-11-05
25,Fish Fresh KG,220.0,230.0,227.0,2014-11-05
26,French Bean(Local) KG,50.0,60.0,55.0,2014-11-05
27,Garlic Dry Chinese KG,115.0,120.0,118.0,2014-11-05
28,Garlic Dry Nepali KG,90.0,100.0,95.0,2014-11-05
29,Garlic Green KG,80.0,90.0,87.0,2014-11-05
30,Ginger KG,75.0,80.0,78.0,2014-11-05
31,Green Peas KG,80.0,90.0,85.0,2014-11-05
32,Guava KG,25.0,30.0,28.0,2014-11-05
33,Gundruk KG,190.0,200.0,195.0,2014-11-05
34,Knolkhol KG,80.0,90.0,87.0,2014-11-05
35,Lime KG,400.0,500.0,467.0,2014-11-05
36,Mint KG,130.0,140.0,137.0,2014-11-05
37,Mombin KG,28.0,30.0,29.0,2014-11-05
38,Mushroom(Kanya) KG,120.0,130.0,127.0,2014-11-05
39,Mustard Leaf KG,40.0,45.0,43.0,2014-11-05
40,Neuro KG,50.0,60.0,55.0,2014-11-05
41,Okara KG,65.0,70.0,68.0,2014-11-05
42,Onion Dry (Indian) KG,42.0,44.0,43.0,2014-11-05
43,Onion Green KG,60.0,65.0,63.0,2014-11-05
44,Orange(Nepali) KG,45.0,50.0,48.0,2014-11-05
45,Papaya(Nepali) KG,70.0,75.0,73.0,2014-11-05
46,Pear(Local) KG,180.0,190.0,185.0,2014-11-05
47,Pineapple 1 Pc,80.0,90.0,85.0,2014-11-05
48,Pointed Gourd(Local) KG,50.0,55.0,53.0,2014-11-05
49,Pomegranate KG,270.0,280.0,275.0,2014-11-05
50,Potato Red KG,45.0,50.0,48.0,2014-11-05
51,Potato White KG,45.0,46.0,46.0,2014-11-05
52,Pumpkin KG,15.0,20.0,18.0,2014-11-05
53,Raddish Red KG,45.0,50.0,48.0,2014-11-05
54,Raddish White(Local) KG,20.0,25.0,23.0,2014-11-05
55,Red Cabbbage KG,80.0,90.0,87.0,2014-11-05
56,Soyabean Green KG,45.0,50.0,48.0,2014-11-05
57,Spinach Leaf KG,80.0,90.0,87.0,2014-11-05
58,Squash(Long) KG,40.0,42.0,41.0,2014-11-05
59,Sweet Orange KG,80.0,90.0,85.0,2014-11-05
60,Sweet Potato KG,25.0,30.0,28.0,2014-11-05
61,Sword Bean KG,70.0,75.0,73.0,2014-11-05
62,Tamarind KG,90.0,100.0,97.0,2014-11-05
63,Tofu KG,60.0,70.0,65.0,2014-11-05
64,Tomato Big(Nepali) KG,26.0,30.0,28.0,2014-11-05
65,Tomato Small(Local) KG,30.0,35.0,33.0,2014-11-05
66,Turnip A KG,60.0,70.0,67.0,2014-11-05
67,Water Melon(Green) KG,55.0,60.0,58.0,2014-11-05
68,Yam KG,38.0,42.0,40.0,2014-11-05
0,Apple(Jholey) KG,110.0,130.0,120.0,2014-11-06
1,Arum KG,25.0,30.0,29.0,2014-11-06
2,Bamboo Shoot KG,70.0,80.0,77.0,2014-11-06
3,Banana Per Dozen,55.0,60.0,58.0,2014-11-06
4,Barela KG,16.0,20.0,18.0,2014-11-06
5,Bitter Gourd KG,70.0,80.0,77.0,2014-11-06
6,Bottle Gourd KG,45.0,50.0,48.0,2014-11-06
7,Brd Leaf Mustard KG,40.0,45.0,43.0,2014-11-06
8,Brinjal Long KG,25.0,30.0,28.0,2014-11-06
9,Brocauli KG,90.0,100.0,93.0,2014-11-06
10,Cabbage(Local) KG,18.0,22.0,20.0,2014-11-06
11,Capsicum KG,80.0,90.0,87.0,2014-11-06
12,Carrot(Local) KG,90.0,100.0,97.0,2014-11-06
13,Cauli Local KG,30.0,40.0,35.0,2014-11-06
14,Chilli Dry KG,210.0,220.0,217.0,2014-11-06
15,Chilli Green KG,60.0,70.0,63.0,2014-11-06
16,Christophine KG,8.0,12.0,10.0,2014-11-06
17,Clive Dry KG,110.0,120.0,117.0,2014-11-06
18,Clive Green KG,90.0,100.0,95.0,2014-11-06
19,Coriander Green KG,90.0,100.0,97.0,2014-11-06
20,Cow pea(Long) KG,70.0,80.0,77.0,2014-11-06
21,Cress Leaf KG,80.0,90.0,87.0,2014-11-06
22,Cucumber(Local) KG,20.0,25.0,23.0,2014-11-06
23,Fennel Leaf KG,80.0,90.0,87.0,2014-11-06
24,Fenugreek Leaf KG,80.0,90.0,87.0,2014-11-06
25,Fish Fresh KG,220.0,230.0,227.0,2014-11-06
26,French Bean(Local) KG,45.0,50.0,48.0,2014-11-06
27,Garlic Dry Chinese KG,115.0,120.0,118.0,2014-11-06
28,Garlic Dry Nepali KG,100.0,110.0,107.0,2014-11-06
29,Garlic Green KG,80.0,90.0,87.0,2014-11-06
30,Ginger KG,70.0,80.0,77.0,2014-11-06
31,Green Peas KG,80.0,90.0,87.0,2014-11-06
32,Gundruk KG,190.0,200.0,195.0,2014-11-06
33,Lettuce KG,80.0,90.0,87.0,2014-11-06
34,Lime KG,400.0,500.0,467.0,2014-11-06
35,Mint KG,140.0,150.0,145.0,2014-11-06
36,Mombin KG,28.0,30.0,29.0,2014-11-06
37,Mushroom(Kanya) KG,140.0,150.0,147.0,2014-11-06
38,Mustard Leaf KG,45.0,50.0,48.0,2014-11-06
39,Okara KG,70.0,80.0,73.0,2014-11-06
40,Onion Dry (Indian) KG,42.0,44.0,43.0,2014-11-06
41,Onion Green KG,60.0,65.0,63.0,2014-11-06
42,Orange(Nepali) KG,50.0,60.0,55.0,2014-11-06
43,Papaya(Nepali) KG,75.0,80.0,78.0,2014-11-06
44,Pear(Local) KG,180.0,190.0,185.0,2014-11-06
45,Pineapple 1 Pc,80.0,90.0,85.0,2014-11-06
46,Pointed Gourd(Local) KG,40.0,45.0,43.0,2014-11-06
47,Pomegranate KG,270.0,280.0,275.0,2014-11-06
48,Potato Red KG,46.0,48.0,47.0,2014-11-06
49,Potato White KG,42.0,45.0,44.0,2014-11-06
50,Pumpkin KG,18.0,20.0,19.0,2014-11-06
51,Raddish Red KG,45.0,50.0,48.0,2014-11-06
52,Raddish White(Local) KG,18.0,22.0,20.0,2014-11-06
53,Red Cabbbage KG,80.0,90.0,87.0,2014-11-06
54,Smooth Gourd KG,65.0,70.0,68.0,2014-11-06
55,Soyabean Green KG,40.0,50.0,45.0,2014-11-06
56,Spinach Leaf KG,80.0,90.0,87.0,2014-11-06
57,Squash(Long) KG,40.0,45.0,43.0,2014-11-06
58,Sweet Orange KG,80.0,90.0,85.0,2014-11-06
59,Sweet Potato KG,25.0,30.0,28.0,2014-11-06
60,Sword Bean KG,65.0,70.0,68.0,2014-11-06
61,Tamarind KG,90.0,100.0,97.0,2014-11-06
62,Tofu KG,60.0,70.0,65.0,2014-11-06
63,Tomato Big(Nepali) KG,28.0,30.0,29.0,2014-11-06
64,Tomato Small(Local) KG,28.0,34.0,31.0,2014-11-06
65,Turnip A KG,45.0,50.0,48.0,2014-11-06
66,Water Melon(Green) KG,55.0,60.0,58.0,2014-11-06
67,Yam KG,38.0,40.0,39.0,2014-11-06
0,Apple(Jholey) KG,110.0,130.0,120.0,2014-11-07
1,Arum KG,30.0,35.0,33.0,2014-11-07
2,Bamboo Shoot KG,70.0,80.0,77.0,2014-11-07
3,Banana Per Dozen,55.0,60.0,58.0,2014-11-07
4,Barela KG,25.0,30.0,28.0,2014-11-07
5,Bitter Gourd KG,80.0,90.0,87.0,2014-11-07
6,Bottle Gourd KG,45.0,50.0,48.0,2014-11-07
7,Brd Leaf Mustard KG,40.0,45.0,43.0,2014-11-07
8,Brinjal Long KG,20.0,25.0,23.0,2014-11-07
9,Brocauli KG,90.0,100.0,97.0,2014-11-07
10,Cabbage(Local) KG,18.0,20.0,19.0,2014-11-07
11,Capsicum KG,80.0,90.0,87.0,2014-11-07
12,Carrot(Local) KG,90.0,100.0,97.0,2014-11-07
13,Cauli Local KG,30.0,40.0,34.0,2014-11-07
14,Chilli Dry KG,210.0,220.0,217.0,2014-11-07
15,Chilli Green KG,60.0,70.0,67.0,2014-11-07
16,Christophine KG,4.0,6.0,5.0,2014-11-07
17,Clive Dry KG,110.0,120.0,117.0,2014-11-07
18,Clive Green KG,90.0,100.0,95.0,2014-11-07
19,Coriander Green KG,80.0,100.0,90.0,2014-11-07
20,Cow pea(Long) KG,60.0,70.0,67.0,2014-11-07
21,Cress Leaf KG,80.0,90.0,87.0,2014-11-07
22,Cucumber(Local) KG,25.0,30.0,28.0,2014-11-07
23,Fennel Leaf KG,80.0,90.0,87.0,2014-11-07
24,Fenugreek Leaf KG,80.0,90.0,87.0,2014-11-07
25,Fish Fresh KG,220.0,230.0,227.0,2014-11-07
26,French Bean(Local) KG,50.0,60.0,55.0,2014-11-07
27,Garlic Dry Chinese KG,115.0,120.0,118.0,2014-11-07
28,Garlic Dry Nepali KG,100.0,110.0,107.0,2014-11-07
29,Garlic Green KG,80.0,90.0,87.0,2014-11-07
30,Ginger KG,70.0,80.0,77.0,2014-11-07
31,Green Peas KG,80.0,90.0,87.0,2014-11-07
32,Guava KG,40.0,45.0,43.0,2014-11-07
33,Gundruk KG,190.0,200.0,195.0,2014-11-07
34,Lettuce KG,80.0,90.0,87.0,2014-11-07
35,Lime KG,400.0,500.0,433.0,2014-11-07
36,Mint KG,140.0,150.0,145.0,2014-11-07
37,Mombin KG,28.0,30.0,29.0,2014-11-07
38,Mushroom(Kanya) KG,180.0,200.0,187.0,2014-11-07
39,Mustard Leaf KG,40.0,45.0,43.0,2014-11-07
40,Okara KG,70.0,80.0,77.0,2014-11-07
41,Onion Dry (Indian) KG,41.0,43.0,42.0,2014-11-07
42,Onion Green KG,55.0,60.0,58.0,2014-11-07
43,Orange(Nepali) KG,50.0,60.0,57.0,2014-11-07
44,Papaya(Nepali) KG,75.0,80.0,78.0,2014-11-07
45,Pear(Local) KG,180.0,190.0,185.0,2014-11-07
46,Pineapple 1 Pc,80.0,100.0,90.0,2014-11-07
47,Pointed Gourd(Local) KG,40.0,45.0,42.0,2014-11-07
48,Pomegranate KG,250.0,260.0,255.0,2014-11-07
49,Potato Red KG,45.0,50.0,47.0,2014-11-07
50,Potato White KG,45.0,47.0,46.0,2014-11-07
51,Pumpkin KG,18.0,20.0,19.0,2014-11-07
52,Raddish Red KG,45.0,50.0,48.0,2014-11-07
53,Raddish White(Local) KG,18.0,22.0,20.0,2014-11-07
54,Red Cabbbage KG,90.0,100.0,97.0,2014-11-07
55,Smooth Gourd KG,60.0,80.0,70.0,2014-11-07
56,Soyabean Green KG,40.0,45.0,43.0,2014-11-07
57,Spinach Leaf KG,80.0,90.0,87.0,2014-11-07
58,Squash(Long) KG,40.0,45.0,43.0,2014-11-07
59,Sweet Orange KG,80.0,90.0,85.0,2014-11-07
60,Sweet Potato KG,25.0,30.0,28.0,2014-11-07
61,Sword Bean KG,65.0,70.0,68.0,2014-11-07
62,Tamarind KG,90.0,100.0,97.0,2014-11-07
63,Tofu KG,60.0,70.0,65.0,2014-11-07
64,Tomato Big(Nepali) KG,28.0,30.0,29.0,2014-11-07
65,Tomato Small(Local) KG,30.0,35.0,32.0,2014-11-07
66,Turnip A KG,45.0,50.0,48.0,2014-11-07
67,Water Melon(Green) KG,55.0,60.0,58.0,2014-11-07
68,Yam KG,38.0,40.0,39.0,2014-11-07
0,Apple(Jholey) KG,110.0,130.0,120.0,2014-11-08
1,Arum KG,30.0,35.0,33.0,2014-11-08
2,Bamboo Shoot KG,70.0,80.0,76.0,2014-11-08
3,Banana Per Dozen,55.0,65.0,60.0,2014-11-08
4,Barela KG,25.0,30.0,28.0,2014-11-08
5,Bitter Gourd KG,70.0,80.0,76.0,2014-11-08
6,Bottle Gourd KG,45.0,50.0,48.0,2014-11-08
7,Brd Leaf Mustard KG,45.0,50.0,48.0,2014-11-08
8,Brinjal Long KG,30.0,35.0,33.0,2014-11-08
9,Brocauli KG,90.0,100.0,96.0,2014-11-08
10,Cabbage(Local) KG,18.0,22.0,20.0,2014-11-08
11,Capsicum KG,70.0,80.0,76.0,2014-11-08
12,Carrot(Local) KG,90.0,100.0,97.0,2014-11-08
13,Cauli Local KG,30.0,40.0,34.0,2014-11-08
14,Chilli Dry KG,200.0,220.0,212.0,2014-11-08
15,Chilli Green KG,50.0,60.0,56.0,2014-11-08
16,Christophine KG,6.0,8.0,7.0,2014-11-08
17,Clive Dry KG,110.0,120.0,115.0,2014-11-08
18,Clive Green KG,90.0,100.0,95.0,2014-11-08
19,Coriander Green KG,80.0,100.0,92.0,2014-11-08
20,Cow pea(Long) KG,60.0,70.0,67.0,2014-11-08
21,Cress Leaf KG,90.0,100.0,97.0,2014-11-08
22,Cucumber(Local) KG,25.0,30.0,28.0,2014-11-08
23,Fennel Leaf KG,80.0,90.0,87.0,2014-11-08
24,Fenugreek Leaf KG,90.0,100.0,97.0,2014-11-08
25,Fish Fresh KG,220.0,230.0,226.0,2014-11-08
26,French Bean(Local) KG,45.0,50.0,48.0,2014-11-08
27,Garlic Dry Chinese KG,115.0,120.0,118.0,2014-11-08
28,Garlic Dry Nepali KG,100.0,110.0,107.0,2014-11-08
29,Garlic Green KG,90.0,100.0,97.0,2014-11-08
30,Ginger KG,70.0,80.0,76.0,2014-11-08
31,Green Peas KG,80.0,90.0,84.0,2014-11-08
32,Guava KG,40.0,45.0,43.0,2014-11-08
33,Gundruk KG,190.0,200.0,195.0,2014-11-08
